Ride,Starting Timestamp,Percentage Overlap,Percentage Overlap - One Grid Over,User Ride Duration,Recommended Ride Duration,User Ride Distance,Recommended Ride Distance
VM2_-1095849573,1614663533361.0,0.2202247191011236,0.6449438202247191,1374.0,1818.2,7.680032440038279,8.7991
VM2_-1099519304,1613367537313.0,0.37988826815642457,0.5586592178770949,1664.0,1800.6,7.707416203537499,8.7562
VM2_-110299993,1611696944799.0,0.6904474002418379,0.309552599758162,2524.0,3091.7,13.684440446502697,14.796
VM2_-1105884185,1611556223445.0,0.031058111595621607,0.02135801370472546,34478.0,1454.2,28.642345128640027,7.0011
VM2_-1108606326,1611744713129.0,0.6419868791002812,0.3580131208997188,6524.0,1775.1,9.560891987133262,8.0451
VM2_-1111207283,1612170696063.0,0.5703125,0.3828125,1173.0,1475.3,6.560396194976035,7.3026
VM2_-111142019,1614871735000.0,0.9574468085106383,0.0425531914893617,851.0,591.6,3.144998113635823,2.8588
VM2_-1117508532,1612129201022.0,0.6794081381011098,0.3205918618988903,2478.0,3303.2,13.979423258007367,15.4197
VM2_-1124381340,1612098463563.0,1.0,0.0,467.0,560.8,2.19339575131756,2.3126
VM2_-1127481822,1612820610744.0,0.8030954428202923,0.19690455717970765,3560.0,3271.1,14.136581187925634,15.2564
VM2_-1131055016,1603007308035.0,0.8578431372549019,0.14215686274509803,623.0,543.3,2.616053631281603,2.6987
VM2_-1134821901,1616052523000.0,0.2740740740740741,0.725925925925926,406.0,2.3,1.8379451339516235,0.0116
VM2_-1136650773,1616496306000.0,0.8674496644295302,0.1325503355704698,1796.0,1868.1,9.13180466926931,8.8395
VM2_-1141845505,1615291823000.0,0.5297092288242731,0.47029077117572693,2385.0,3219.2,13.76324566262231,15.0491
VM2_-1151322333,1610180253059.0,1.0,0.0,1282.0,174.8,0.8989675852991529,0.7891
VM2_-1156320945,1607322033404.0,0.9180327868852459,0.08196721311475409,1305.0,1480.1,6.121477629499423,6.8965
VM2_-1172843562,1603955935512.0,0.9081364829396326,0.09186351706036745,1156.0,1094.1,4.8847230371505415,5.3212
VM2_-11801195,1613590284000.0,1.0,0.0,298.0,183.3,0.8495254646196376,0.7963
VM2_-1194961535,1611141853497.0,1.0,0.0,242.0,132.2,0.6646633998191602,0.661
VM2_-1195244315,1609842445071.0,0.30980392156862746,0.6901960784313725,2342.0,280.1,9.503264413345038,0.9834
VM2_-1197601259,1616925845000.0,0.7142857142857143,0.28402366863905326,3578.0,1613.0,9.816628561323112,7.9407
VM2_-1197908481,1616055090000.0,0.523038605230386,0.47696139476961397,2421.0,3217.6,13.78509309393822,15.041
VM2_-1201653915,1614029732000.0,0.681360201511335,0.3211586901763224,2395.0,3241.0,13.885117454510544,15.1075
VM2_-1208728200,1610019383278.0,1.0,0.0,465.0,636.1,1.7884816793083609,2.7505
VM2_-1220393958,1612537578310.0,0.9,0.1,1929.0,1515.9,5.853935111613561,7.1481
VM2_-1221832951,1611062036432.0,0.8137119113573407,0.18628808864265928,4438.0,2999.8,14.810182448561466,13.6153
VM2_-1232648097,1614263729175.0,0.35071090047393366,0.35545023696682465,1321.0,1802.0,7.57405337670601,8.4719
VM2_-1246575872,1610885406955.0,0.5127877237851662,0.4884910485933504,2388.0,3221.2,14.07180615367542,15.0591
VM2_-1247102282,1614322173000.0,0.8153078202995009,0.18469217970049917,1819.0,1567.9,7.213955689869938,7.3531
VM2_-1247504726,1616701760000.0,0.6262626262626263,0.37373737373737376,595.0,704.9,1.9542374704928296,3.0446
VM2_-1254745040,1613719843000.0,0.9596199524940617,0.03800475059382423,1269.0,839.7,4.27082848068577,3.998
VM2_-125596231,1605282058858.0,0.4214876033057851,0.5785123966942148,6273.0,3017.6,14.2418613440805,13.8857
VM2_-1261738965,1609623301539.0,0.6506765067650676,0.35178351783517836,2486.0,3258.3,13.885922181135358,15.151
VM2_-1263131870,1609586945085.0,1.0,0.0,2312.0,70.4,5.021250705863822,0.3235
VM2_-1265849199,1615905862333.0,0.5475862068965517,0.45241379310344826,3365.0,1347.2,6.825214451745361,6.5517
VM2_-1270166117,1617031362000.0,1.0,0.0,356.0,345.3,1.3952601316135087,1.6329
VM2_-1276498029,1617084085000.0,0.9902912621359223,0.009708737864077669,1861.0,1582.4,7.200328518719871,7.4609
VM2_-127731120,1612354340220.0,0.4613368283093054,0.5386631716906947,2335.0,3228.3,13.995355495189154,15.0944
VM2_-1287931123,1611610517785.0,0.6081794195250659,0.391820580474934,2315.0,3259.3,13.80758478178798,15.1629
VM2_-129667621,1609536779454.0,0.6323907455012854,0.3676092544987147,2378.0,3088.0,13.721225218050074,14.8068
VM2_-1300876130,1613650318000.0,0.5366430260047281,0.46335697399527187,2555.0,3203.0,13.73583447582474,14.968
VM2_-130967311,1611662815577.0,1.0,0.0,9.0,22.7,0.0385536885921511,0.0379
VM2_-131165492,1609859133484.0,0.3384321223709369,0.4894837476099426,1623.0,1818.4,7.834417706738485,8.55
VM2_-1314003070,1611254372514.0,0.9779286926994907,0.022071307300509338,1802.0,1918.6,8.182935119136381,9.1047
VM2_-1319811517,1611763051346.0,0.9206939281288724,0.08178438661710037,2500.0,3013.8,12.9338498555378,14.177
VM2_-1321442728,1615891618999.0,0.7085427135678392,0.2914572864321608,599.0,480.8,2.6359532861414903,2.4042
VM2_-1324118405,1611773497655.0,0.9568965517241379,0.04310344827586207,353.0,503.1,1.4349431371160302,2.3908
VM2_-1324882790,1614699618406.0,0.38848920863309355,0.3645083932853717,1294.0,1788.3,7.49714291462621,8.5211
VM2_-1325557394,1609855625086.0,0.9548387096774194,0.04516129032258064,471.0,520.1,2.249644946303444,2.2366
VM2_-1339304004,1607532259359.0,0.9787234042553191,0.005319148936170213,572.0,520.3,2.489787852039166,2.5104
VM2_-1340559715,1615721868000.0,0.5358711566617862,0.46412884333821375,2059.0,2957.0,12.403370349522117,13.7459
VM2_-1342558976,1615661657000.0,0.8055555555555556,0.19444444444444445,106.0,91.80000000000001,0.3656922186861671,0.4243
VM2_-1344031740,1614066214473.0,0.3828861493836113,0.5685279187817259,4172.0,2786.4,13.243259969548657,13.5408
VM2_-1345019658,1610919174949.0,0.5918097754293263,0.4081902245706737,2311.0,3256.6,13.843165902943277,15.1894
VM2_-1348942546,1616395630798.0,1.0,0.0,219.0,69.4,0.4493470368626674,0.3472
VM2_-1349058654,1615534113000.0,1.0,0.0,400.0,373.8,1.3278378574563787,1.4259
VM2_-1354619097,1613581417000.0,0.988950276243094,0.011049723756906077,545.0,454.9,2.165979931398283,2.0492
VM2_-1360421149,1614262568999.0,0.5787671232876712,0.3287671232876712,880.0,625.2,3.5036519520201,3.1264
VM2_-1364619276,1610133378702.0,0.9673202614379085,0.032679738562091505,465.0,454.5,2.036628423176324,2.0782
VM2_-1371659954,1615372733000.0,1.0,0.0,450.0,442.6,1.959230369439307,2.1282
VM2_-1377979212,1609256383102.0,0.7374005305039788,0.2625994694960212,1154.0,1268.1,5.470628472347777,6.0707
VM2_-1392777742,1615400824000.0,0.9274924471299094,0.07250755287009064,999.0,1057.7,5.2984016651839925,5.1441
VM2_-1393075041,1615302771000.0,0.8577405857740585,0.14225941422594143,718.0,618.7,2.795222208016594,2.9303
VM2_-1395095196,1609598616584.0,0.8146341463414634,0.18536585365853658,628.0,650.4,2.365053596095732,2.805
VM2_-139534585,1616937690243.0,0.32751091703056767,0.6724890829694323,3357.0,144.2,12.262557790625598,0.6697
VM2_-1401301376,1609854988284.0,0.9101123595505618,0.0898876404494382,546.0,582.2,2.7038231435547453,2.7258
VM2_-1404028446,1616247884000.0,1.0,0.0,178.0,118.4,0.5187377981591332,0.5233
VM2_-1410393883,1615408880000.0,0.6411238825031929,0.35887611749680715,2359.0,3249.8,13.815079752240468,15.143
VM2_-1416520058,1611757013495.0,0.9644128113879004,0.03558718861209965,881.0,988.5000000000001,4.757419805644946,4.6406
VM2_-142091233,1612451519942.0,0.9626334519572953,0.03558718861209965,1790.0,1944.2,8.268449426709482,9.6394
VM2_-1425725573,1617189033000.0,0.4731823599523242,0.5268176400476758,2529.0,3204.9,13.685289347342705,14.9774
VM2_-1426114683,1615547330000.0,0.9746192893401016,0.025380710659898477,593.0,508.3,2.357586349698908,2.5289
VM2_-1428776313,1613622054000.0,0.7925170068027211,0.20748299319727892,1777.0,2334.9,9.59998202179134,11.102
VM2_-1432714539,1609800892588.0,0.9296875,0.0703125,783.0,840.1,4.051693877445889,3.9804
VM2_-1435199565,1614687594000.0,0.4419525065963061,0.558047493403694,2285.0,3200.4,13.711282974473628,14.9551
VM2_-1435761340,1617023489000.0,0.8165680473372781,0.15779092702169625,1534.0,1727.2,7.884919983699142,7.7418
VM2_-1435965679,1609596556550.0,1.0,0.0,188.0,155.7,0.7289503428335733,0.7516999999999999
VM2_-1436905480,1611743107306.0,1.0,0.0,290.0,58.8,0.2536701685005549,0.1816
VM2_-1441315566,1611250698563.0,0.9244094488188976,0.07559055118110236,1943.0,1894.9,8.239613127869628,8.4704
VM2_-1443487497,1609528009734.0,1.0,0.0,984.0,1048.7,4.6262037048924745,4.8043
VM2_-1444944219,1616686499000.0,0.9473007712082262,0.05269922879177378,2349.0,1627.0,7.737944788741484,7.3648
VM2_-144573576,1613829127000.0,0.9398907103825137,0.05737704918032787,1102.0,829.2,4.257031634203289,3.8776
VM2_-1448521088,1614174418000.0,0.9973333333333333,0.0026666666666666666,1133.0,1156.7,4.761653328807986,5.4021
VM2_-1448926117,1612181366081.0,0.4467564259485924,0.554467564259486,2501.0,3227.2,14.001107507194332,15.0893
VM2_-145184154,1617109330195.0,0.3791469194312796,0.6240126382306477,2486.0,499.7,9.9825675598468,2.2338
VM2_-1457934438,1610612721474.0,1.0,0.0,1606.0,1003.9,4.366866909768054,4.9019
VM2_-1467672275,1604838539580.0,0.019312544294826366,0.07973068745570518,18974.0,31.2,41.04235291065672,0.052
VM2_-1471359477,1612412300004.0,0.7861163227016885,0.21200750469043153,1643.0,2239.8,9.44828300912103,10.6384
VM2_-1471620399,1614618845000.0,0.9363449691991786,0.061601642710472276,1465.0,1266.4,5.107087475270942,5.6176
VM2_-1479008655,1610610807254.0,0.7881136950904393,0.19638242894056848,1187.0,1462.5,6.089025601953033,7.0984
VM2_-1485234293,1615574338000.0,0.9342403628117913,0.06802721088435375,1331.0,1422.6,6.467370888867036,6.7958
VM2_-148926091,1617027471482.0,0.724202626641651,0.13133208255159476,2048.0,952.4,4.640756302416109,4.5136
VM2_-1489749430,1612429607292.0,0.8289156626506025,0.1686746987951807,1265.0,1707.4,7.412088260756691,7.8434
VM2_-1491256519,1611312696847.0,1.0,0.0,465.0,235.5,0.8829153918318978,0.8455
VM2_-1492112532,1617102445000.0,0.4467821782178218,0.5532178217821783,2436.0,3227.6,13.854824951732551,15.0911
VM2_-1500443291,1610692967480.0,1.0,0.0,1136.0,1350.8,4.145978783159045,6.2937
VM2_-1502915604,1613416826150.0,1.0,0.0,1020.0,730.6,3.573527187497948,3.5818
VM2_-150403199,1612890162080.0,0.9921568627450981,0.00784313725490196,781.0,528.7,2.5587455049831758,2.4508
VM2_-1515542699,1616842160000.0,1.0,0.0,182.0,209.7,0.8744005526519605,0.8859
VM2_-1517855386,1613682215000.0,0.6504739336492891,0.3495260663507109,2548.0,3244.4,13.852168310771352,15.0875
VM2_-1520942649,1609438887554.0,0.697508896797153,0.302491103202847,1727.0,1688.8,7.065299038240592,7.9676
VM2_-152759847,1612017700685.0,0.8866995073891626,0.11083743842364532,1724.0,1024.5,5.243457980023836,4.7904
VM2_-1528184239,1611835715845.0,0.4721141374837873,0.5278858625162127,2358.0,3217.0,14.084588431331063,15.0382
VM2_-1529650568,1614189112859.0,0.7467362924281984,0.25326370757180156,1165.0,1602.7,6.515413179623507,7.4556
VM2_-1532060309,1611606477464.0,1.0,0.0,251.0,184.7,0.7934190493254589,0.7970999999999999
VM2_-1532396721,1613830337000.0,0.8892561983471075,0.11074380165289256,1825.0,1346.9,7.17891310905792,6.1896
VM2_-1533345964,1615396855000.0,0.712742980561555,0.28725701943844495,1395.0,1457.7,5.992632016884266,6.6623
VM2_-1534033484,1617198066349.0,1.0,0.0,546.0,493.1,2.1826358008517515,2.4335
VM2_-1549587310,1617118981000.0,0.7353407290015848,0.26465927099841524,1900.0,993.1,7.773985914853437,4.7697
VM2_-1564694880,1617124824000.0,1.0,0.0,162.0,129.8,0.4757483374441103,0.4812999999999999
VM2_-1570999117,1609610151600.0,1.0,0.0,564.0,253.8,1.0507447498421691,1.2342
VM2_-1572089342,1614873390999.0,0.5968379446640316,0.33201581027667987,762.0,615.2,3.459521888095524,3.0764
VM2_-1578049762,1615720215177.0,1.0,3.0,773.0,53.6,3.9829090367723152,0.1839999999999999
VM2_-1582871677,1617029618686.0,0.9739776951672863,0.026022304832713755,1054.0,913.4,4.474557042346549,4.4169
VM2_-1590322409,1616574864000.0,1.0,0.0,435.0,224.7,1.0815907299504124,1.1126
VM2_-1592328427,1614769382000.0,0.967741935483871,0.03225806451612903,559.0,561.3,2.4716421360754084,2.67
VM2_-1597437374,1616783371000.0,0.7109090909090909,0.2509090909090909,1663.0,1929.8,8.202021881490348,9.343100000000002
VM2_-1603219254,1614442516000.0,1.0,0.0,329.0,336.1,1.2569183916301725,1.6067
VM2_-1608558054,1614181191301.0,0.9090909090909091,0.09090909090909091,387.0,277.3,1.5027680613882322,1.2897
VM2_-1622313604,1609418111237.0,0.9780821917808219,0.021917808219178082,1111.0,1465.1,7.076191351784851,7.1947
VM2_-1624755760,1614069046340.0,0.2109181141439206,0.6178660049627791,1248.0,1779.5,7.606309908164096,8.6434
VM2_-1636027249,1609848746785.0,0.5487959442332065,0.4524714828897338,2415.0,3184.1,13.74475519556638,14.8737
VM2_-1636931389,1617173676000.0,0.6870503597122302,0.3129496402877698,1689.0,2167.9,10.613275502991256,10.3318
VM2_-165116121,1615041130436.0,1.0,0.0,1712.0,509.7,3.2366261653922512,2.4536
VM2_-1651710652,1615216414000.0,0.9696969696969697,0.025252525252525252,595.0,649.9,3.110591480656295,3.0185
VM2_-1655810898,1614426329000.0,0.9331476323119777,0.06685236768802229,1080.0,1226.6,5.338227384224477,5.2203
VM2_-1657484030,1615810666000.0,0.47051442910915936,0.5294855708908407,2402.0,3206.5,13.722258730025466,14.9858
VM2_-1664151799,1614699923000.0,0.9436619718309859,0.06690140845070422,858.0,945.4000000000002,3.469908151420025,4.164
VM2_-1667242457,1612456182661.0,0.9617486338797814,0.03825136612021858,1699.0,825.2,4.808597439558383,3.9269
VM2_-1669698492,1615378237000.0,0.9849246231155779,0.01507537688442211,599.0,638.8,2.472346283323279,2.7571
VM2_-1681968615,1616140255000.0,1.0,0.0,346.0,352.5,1.53546634491024,1.5633
VM2_-1685235228,1617206492976.0,1.0,0.0,1333.0,454.2,2.947376025789212,2.2413
VM2_-1690372383,1615444587109.0,0.8076416337285902,0.19235836627140976,2703.0,2851.5,13.100304825327434,13.8727
VM2_-1695649649,1610806402991.0,1.0,0.0,55.0,36.6,0.1864424143117158,0.1831
VM2_-1701244536,1613577275489.0,0.7342657342657343,0.25874125874125875,435.0,478.2,1.782099900369493,2.1218
VM2_-1703040822,1608586994977.0,0.6351706036745407,0.3648293963254593,2331.0,3268.5,13.886085182826331,15.1936
VM2_-1703824149,1610001138820.0,0.941747572815534,0.05825242718446602,1723.0,1483.3,5.585138982502111,6.7872
VM2_-1705095708,1613915795000.0,0.9449152542372882,0.05084745762711865,710.0,865.9,4.1589016559505145,4.1854
VM2_-170944781,1613900749000.0,0.9730941704035875,0.026905829596412557,672.0,822.5,4.0514609777905735,3.9952
VM2_-1718103905,1616531756000.0,0.6934487021013597,0.3065512978986403,2438.0,3063.3,13.507246006604182,14.6705
VM2_-1720635335,1610948595180.0,0.3926282051282051,0.47435897435897434,1924.0,1794.1,7.977836291574056,8.6862
VM2_-1720747170,1609681936380.0,1.0,0.0,125.0,80.7,0.4037118948070715,0.4037
VM2_-1725136827,1613906160497.0,0.41766109785202865,0.3818615751789976,1297.0,1786.2,7.477580654033772,8.5079
VM2_-1728794223,1614951853000.0,0.7399103139013453,0.242152466367713,672.0,539.8,2.294756184651805,2.3012
VM2_-1731941725,1616244787000.0,1.0,0.0,94.0,68.9,0.1945425435449053,0.2498999999999999
VM2_-1736599440,1616432056000.0,1.0,0.0,240.0,177.1,0.7564957250828769,0.8815
VM2_-1737743623,1616607208000.0,0.9540229885057471,0.04597701149425287,522.0,572.9,2.550593915225803,2.579
VM2_-1738422809,1613569300000.0,0.971830985915493,0.028169014084507043,645.0,714.5,2.7802050089883648,3.3186
VM2_-1739754197,1613976670931.0,1.0,0.0,314.0,172.6,0.8730320565702214,0.7893
VM2_-1745531854,1615895794000.0,0.845771144278607,0.15422885572139303,606.0,483.2,2.270707122852567,2.4169
VM2_-1750134375,1614879795000.0,1.0,3.0,713.0,618.7,3.104057079813613,3.0862
VM2_-1755219373,1609856308373.0,0.9712643678160919,0.028735632183908046,534.0,557.1,2.5783650344037485,2.7199
VM2_-1755843822,1613395012257.0,0.9016393442622951,0.09836065573770492,555.0,746.8,2.68329235794499,3.5319
VM2_-176040647,1614340137099.0,0.49806451612903224,0.472258064516129,2356.0,2091.0,10.530777438718022,9.890600000000001
VM2_-1761548236,1613021561299.0,0.3216374269005848,0.6296296296296297,1594.0,1835.8,7.977859271710495,8.8448
VM2_-176242331,1612449033302.0,0.9884393063583815,0.005780346820809248,527.0,448.5,2.124162184059206,1.999
VM2_-1763018767,1610401022225.0,0.6196236559139785,0.3803763440860215,2278.0,3279.3,13.940760165126337,15.2651
VM2_-1764123304,1616936674000.0,0.3826247689463956,0.3068391866913124,1631.0,855.6,6.095185690780023,4.1754
VM2_-1764137309,1610487242275.0,0.6593137254901961,0.34068627450980393,2493.0,3266.0,13.830307114744985,15.1896
VM2_-1764282728,1613223535433.0,0.7762619372442019,0.22510231923601637,2679.0,2019.1,8.946496259214191,9.5145
VM2_-1768586123,1612516207861.0,1.0,0.0,1395.0,1090.7,4.707404389232546,4.7899
VM2_-1768806120,1617098982000.0,0.9858156028368794,0.01182033096926714,1292.0,1210.2,4.821802762168886,5.1927
VM2_-1777218121,1608186043007.0,0.9413145539906104,0.05868544600938967,1304.0,1464.9,6.181014691460868,6.8895
VM2_-1777370270,1614703968000.0,0.7516005121638925,0.24839948783610755,2359.0,1720.3,8.407980408185267,8.3019
VM2_-1778430121,1610889055347.0,1.0,0.0,242.0,279.8,1.070518707815875,1.3591
VM2_-1781746346,1611418024072.0,0.8258064516129032,0.17419354838709677,1427.0,1601.6,7.391895847334999,7.6335
VM2_-1790100878,1615968547000.0,0.4918918918918919,0.5081081081081081,2230.0,3174.7,13.501475429005822,14.8268
VM2_-1790411661,1611317006030.0,0.5732708089097304,0.42672919109026963,2612.0,2984.9,13.944981829740067,13.5823
VM2_-1792098913,1614722019000.0,0.9810126582278481,0.0189873417721519,1908.0,1725.8,7.509113005630535,8.0469
VM2_-1793246175,1611228407231.0,0.6903137789904502,0.3083219645293315,2244.0,1667.7,8.065426738567902,8.1623
VM2_-179724292,1614440138000.0,0.4990583804143126,0.3898305084745763,1600.0,1363.5,6.7019020909423,6.7871
VM2_-1800879799,1611963171574.0,0.9824561403508771,0.014035087719298246,874.0,750.6,2.8359319784297665,2.992
VM2_-1801126593,1608288919293.0,0.9372037914691943,0.06279620853080568,4050.0,1264.9,7.880198270706468,6.3144
VM2_-1802738661,1615667820000.0,0.646606914212548,0.353393085787452,2353.0,3245.6,13.77807630869583,15.1294
VM2_-18029047,1616097581000.0,0.96,0.04,833.0,907.8000000000002,3.96831194001018,4.4133
VM2_-1805779036,1615026199000.0,0.6829268292682927,0.28893058161350843,1607.0,460.5,7.450542397758897,2.2006
VM2_-1808725737,1612201965680.0,1.0,0.0,479.0,659.7,1.7668578844095646,2.8172
VM2_-1816262364,1612618895890.0,1.0,0.0,887.0,651.4,2.773176286198499,3.0731
VM2_-1822956799,1613493007001.0,0.9919678714859438,0.00535475234270415,2273.0,2484.4,10.86157972704494,11.7719
VM2_-1827322376,1617105179000.0,0.45861297539149887,0.3288590604026846,2699.0,2492.6,12.523269583903534,11.2445
VM2_-1832828980,1611729967466.0,0.6953883495145631,0.2912621359223301,2558.0,2849.4,13.235858300516275,13.8574
VM2_-1833680487,1615475537125.0,0.7395437262357415,0.2338403041825095,1868.0,2393.7,10.007417966881018,10.4416
VM2_-183414710,1613667219775.0,0.7865168539325843,0.2157303370786517,1361.0,1459.8,6.466752816771491,7.0289
VM2_-1834748478,1611408800558.0,0.7457264957264957,0.25427350427350426,1437.0,1436.9,7.593787717606804,6.8739
VM2_-1835999470,1614302475944.0,0.6565656565656566,0.3434343434343434,907.0,1312.6,6.114690371890926,6.2905
VM2_-1841980413,1617181585920.0,0.8286985539488321,0.1724137931034483,3091.0,2839.5,12.372793641707515,13.4912
VM2_-1842972147,1616404769000.0,0.8161764705882353,0.18382352941176472,1639.0,1879.4,8.98481005583639,8.9251
VM2_-184414066,1610453536257.0,0.5579078455790785,0.44209215442092153,2456.0,3239.0,14.0083642708557,15.1347
VM2_-1845546902,1616445617000.0,0.7022613065326633,0.2989949748743719,2399.0,3253.6,13.60358041427242,15.1278
VM2_-1847736803,1614384183000.0,0.8781431334622823,0.1218568665377176,1559.0,1709.5,6.418669795937638,8.0772
VM2_-1851914825,1616877306000.0,0.6551297898640297,0.34610630407911,2437.0,3262.6,13.662551165089138,15.1575
VM2_-185476699,1610022811495.0,1.0,0.0,288.0,219.6,0.7812445247205602,0.8991999999999999
VM2_-1860058724,1617202830500.0,0.5,0.4935897435897436,1222.0,1363.5,5.862216692687023,6.3421
VM2_-1861049093,1614878585000.0,0.9551020408163265,0.044897959183673466,737.0,640.6,3.100831412725265,3.0624
VM2_-186156119,1610376453205.0,1.0,0.0,710.0,396.6,2.174587101166784,1.9029
VM2_-1871556213,1616245078000.0,1.0,0.0,1087.0,293.9,1.6707765181611287,1.106
VM2_-1874539966,1617121667298.0,0.9851485148514851,0.01485148514851485,692.0,620.0,2.929947749879663,2.8835
VM2_-1878472842,1614967201000.0,0.6188455008488964,0.22241086587436332,3559.0,2736.6,13.587204466709286,13.3865
VM2_-1884671853,1611654218134.0,0.6945010183299389,0.3054989816700611,1510.0,1936.6,9.30720875714315,9.3186
VM2_-1898795458,1614792924303.0,0.7931034482758621,0.050397877984084884,1166.0,1202.9,5.854439964616316,5.7122
VM2_-1902582396,1610193626132.0,0.9296875,0.0703125,786.0,936.8000000000002,3.480753264443954,4.1211
VM2_-1915793116,1617133172000.0,0.7613365155131265,0.2386634844868735,2526.0,2994.3,13.27655414970109,14.2997
VM2_-1918009963,1615312518000.0,0.9829545454545454,0.017045454545454544,530.0,533.1,2.5379406856363373,2.4722
VM2_-1923253938,1614106661499.0,0.41688654353562005,0.27440633245382584,1172.0,1810.4,7.440327660685858,8.4685
VM2_-1929606986,1609165895459.0,0.7429906542056075,0.2570093457943925,1309.0,1443.5,6.382873002833333,6.9474
VM2_-1930452460,1612281306021.0,1.0,0.0,216.0,160.5,0.4760675742997139,0.628
VM2_-1932289758,1611248687993.0,1.0,0.0,479.0,150.6,1.4877688819020192,0.7529
